Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
67500	-7244.793225627094	-7230.616727992957	-14.176497634137064	0.2695648223760983	3.6595243892153158	0.0012931160841463535
70000	-7250.968210207299	-7232.297255105438	-18.670955101861576	0.5430148090533535	4.593172491941162	0.0011339121542267175
72500	-7245.060262042665	-7230.679788448968	-14.38047359369755	0.29249160548154574	3.8428631683365078	0.001585917592779709
75000	-7246.651041852073	-7232.340472564498	-14.31056928757519	0.30021836384777323	4.035489447569042	0.0012325745460251864
77500	-7247.390680793518	-7231.784206283433	-15.606474510084626	0.2803483904071497	4.6822860316410715	0.001038143867178797
80000	-7248.057458520402	-7232.242777316692	-15.814681203709986	0.18266677607134643	4.958048037956741	6.78452634505072E-4
82500	-7246.09810672075	-7230.915454500235	-15.18265222051593	0.32877913538775666	4.593741047729148	0.0010432194737310387
85000	-7248.704846098327	-7230.505591506199	-18.19925459212741	0.19229963882698253	5.97086538036733	5.973606402023879E-4
87500	-7248.122968222696	-7232.723063072013	-15.399905150682523	0.18794733825705126	4.556138516731894	7.973794235092072E-4
90000	-7248.307892605958	-7233.750522161091	-14.557370444867168	0.3280454055356569	3.997675631965945	0.0012039147511344623
92500	-7242.283272497976	-7228.0007641958555	-14.282508302120968	0.2967978427210252	4.0657887609203565	0.001070056462958431
95000	-7245.889925876716	-7228.000827530011	-17.889098346704944	0.37502674622508636	5.070193801250901	8.659709379815955E-4
97500	-7246.871812319035	-7231.459357987514	-15.412454331521134	0.20069412032119693	4.481121644999315	8.963524155454631E-4
100000	-7252.004947345593	-7236.443769681472	-15.5611776641204	0.18993393201819692	4.973531364753487	4.301441337396898E-4
102500	-7248.610927324318	-7234.3381786452455	-14.27274867907247	0.28515280381466124	4.147107680566975	6.837414010119697E-4
105000	-7247.691127572967	-7231.902826104474	-15.788301468493195	0.15364067712762966	4.641425433565563	6.054296620417816E-4
107500	-7250.688843615726	-7234.231361203678	-16.457482412047916	0.3012772256995637	5.010723679560152	8.2193605024366E-4
110000	-7251.551706560894	-7230.595759459617	-20.95594710127734	0.15343721588223627	5.90495553848449	7.477946912203555E-4
112500	-7245.459220025356	-7231.533490468407	-13.925729556949324	0.2537444679189883	3.6201590487329898	0.0010501467562095876
115000	-7248.259280756485	-7233.464070823943	-14.795209932542065	0.3012286801908036	4.140451019178252	9.604750538766629E-4
117500	-7249.827727268216	-7233.8775282314855	-15.95019903673066	0.27161081510078483	4.803415536998385	0.0010783178824124934
120000	-7247.573077992561	-7232.225417839222	-15.347660153338836	0.20621737957738429	4.4397104478808425	0.001220745774449243
122500	-7243.975180459099	-7229.440807334745	-14.534373124353966	0.25640593450675675	4.291785761598433	0.0012897521520101487
125000	-7249.714046353387	-7230.940818642118	-18.773227711268888	0.4708013737272888	4.661757392703315	0.001159887186352806
127500	-7248.3117608265375	-7233.883696038876	-14.428064787661622	0.20579215580953716	3.8889732152690875	9.836666634340117E-4
130000	-7251.29286612027	-7233.15206748435	-18.14079863592057	0.23827230002024008	5.737497595697725	6.627575522643578E-4
132500	-7244.395610241247	-7229.8908497159055	-14.504760525340775	0.25697569839577944	4.096739894224148	0.0015127067844202071
135000	-7243.416746059968	-7227.432773452767	-15.98397260720105	0.20770824376836608	4.825739980877193	0.0012822827936514755
137500	-7248.608705368354	-7231.193498826037	-17.41520654231663	0.1740827973778989	4.935079870751725	0.001389033734043043
140000	-7245.114683822425	-7230.491537394441	-14.623146427983107	0.22270950809326603	4.097345160242762	0.0012372865929411343
142500	-7244.319351775807	-7228.547505102303	-15.77184667350377	0.1884111646835274	4.566330878827963	0.0010216147510566044
145000	-7245.095781106617	-7230.661197418789	-14.434583687828681	0.5187513158370084	2.767006552754474	0.0011769282011791094
147500	-7245.328177949388	-7231.032796180179	-14.295381769209147	0.23277454370418094	4.265574777962072	8.91936959072572E-4
150000	-7246.574235415558	-7228.813011143359	-17.761224272198817	0.3470631267706369	5.148353063761427	8.060192090792645E-4
152500	-7245.286619570567	-7228.500639135152	-16.785980435415652	0.1730209562427699	4.786279063091699	8.346291283880854E-4
155000	-7242.166775411579	-7227.430124421923	-14.736650989655153	0.36415723559520075	3.988062289468571	0.001052927096541789
157500	-7252.243765685581	-7234.713795265133	-17.529970420448414	0.29523136003855205	5.858908691209498	6.81026638826665E-4
160000	-7251.226057526905	-7233.111022471864	-18.115035055040856	0.33390227085230045	5.166772209300541	0.0011482685066104533
162500	-7247.710055755885	-7231.517366586085	-16.19268916980058	0.6195081995006559	3.3797907762459163	0.0011083605981425289
165000	-7246.065713205737	-7229.394558278273	-16.671154927463704	0.4627904652997994	4.4974310528770705	9.524447530430581E-4
167500	-7246.131499351609	-7232.278719725752	-13.852779625856652	0.40985461471951495	3.467540983391825	0.0010730510616587007
170000	-7250.411103643673	-7232.417548767949	-17.993554875724485	0.184143193522968	5.469658757872246	8.66486410927901E-4
172500	-7252.567208848341	-7238.426364341197	-14.140844507143377	0.38477605795849495	3.714164456583999	0.0010616428349482301
175000	-7244.97028884025	-7229.508961346223	-15.461327494026568	0.16929982832658583	4.274352905968376	0.001030837722080035
177500	-7251.5958967335155	-7236.9002173561885	-14.695679377327382	0.2631517421460665	4.49129322274601	9.842381759282291E-4
180000	-7245.613198599744	-7230.949063292808	-14.664135306934917	0.2502286166465689	4.362676842981137	7.85331878625639E-4
182500	-7244.903837487621	-7230.355705515997	-14.548131971623262	0.27034064987018813	4.484359488746088	9.83712928582708E-4
185000	-7243.466609227307	-7229.023036656258	-14.443572571048941	0.28062407682440843	3.737834073334601	0.0014314434964390538
187500	-7244.482409704054	-7229.3485720958915	-15.133837608161798	0.31343969608444133	4.363085114543464	0.0011514002285668737
190000	-7242.093241283481	-7227.899053985416	-14.194187298064893	0.2739738611662862	3.740552130245954	0.0012750350762129263
192500	-7241.525527005018	-7226.9854514660665	-14.540075538952063	0.22777201147049542	4.027813866655102	0.0011823535198302812
195000	-7249.187474786966	-7234.810094104901	-14.377380682065477	0.3045415978718189	4.021460598619877	0.001297624831984718
197500	-7245.036093351874	-7230.424516980901	-14.61157637097348	0.27380661962550584	4.184517310320714	0.0015504292868659185
200000	-7247.345831999154	-7232.174576433883	-15.171255565271354	0.19447748045639193	4.145254647791225	0.0013210227292386454
202500	-7246.673619774928	-7228.836473269043	-17.837146505884775	0.3508777468368666	5.101964586339453	0.0010315633877790332
205000	-7241.947307816779	-7227.901505502426	-14.045802314354004	0.4020259150156357	3.476437431534709	0.0010946069846359517
207500	-7247.383949304083	-7229.989785776134	-17.3941635279485	0.42923956579262285	4.941573613936237	9.087422925983745E-4
210000	-7241.934589028402	-7226.536515491646	-15.39807353675547	0.176848160156864	4.365233946476606	0.0011636432421790093
212500	-7246.236086066446	-7231.410789008083	-14.825297058362601	0.19740789821165777	3.7644347464044876	0.0013050028859025677
215000	-7253.9198360186265	-7236.206266130706	-17.713569887920244	0.3423774055628464	5.036274908281562	8.429659748763158E-4
217500	-7245.439216225347	-7231.500038222732	-13.939178002615737	0.25835353530807015	3.8810719618388005	9.843429599429765E-4
220000	-7247.503985998858	-7232.149674510892	-15.35431148796689	0.30326109861397094	4.690793398150279	7.024792000480182E-4
222500	-7245.600720577027	-7230.251508391596	-15.349212185430275	0.4076761822056241	4.162063486581022	9.424575601597338E-4
225000	-7244.416561016971	-7229.311201880188	-15.105359136783946	0.529766649662836	3.3619306545895156	0.0010165278340800094
227500	-7244.32833844164	-7229.75664588617	-14.571692555469891	0.35757532443278406	3.9005553457288147	8.507677165726671E-4
230000	-7247.255296832316	-7229.167953899893	-18.087342932423137	0.18447185670673838	5.611271918492619	0.001082860009801086
232500	-7250.196552192608	-7235.109630342246	-15.086921850361687	0.49232022179224116	3.3759600258209503	0.001259007840902788
235000	-7245.960738289533	-7230.570654191838	-15.39008409769503	0.5181048051269874	3.2186834141530394	0.0016047427485677132
237500	-7249.467019077043	-7233.524159606883	-15.942859470159984	0.2736150899770591	5.273486167987445	9.224094002303501E-4
240000	-7250.267497643492	-7234.926918117777	-15.340579525715093	0.5534218136504045	3.199642828259976	0.001319258070686365
242500	-7246.118829586114	-7231.3823896331405	-14.736439952973383	0.22596417202428704	4.502408744116495	9.429594919077144E-4
245000	-7246.754227680334	-7229.085659745054	-17.668567935280542	0.19586652912916436	4.938232404454416	9.395684275072801E-4
247500	-7246.064350389916	-7231.93003944283	-14.134310947086647	0.21668553899832027	3.4179439554643944	0.0011344817275476826
250000	-7244.298985537356	-7229.29239265697	-15.006592880386357	0.2962647765463289	4.131481723130077	0.0011689003558861778
252500	-7250.43531803836	-7235.216304983801	-15.219013054558534	0.4435914825444792	2.9985671485885694	0.002508874920275467
255000	-7248.006058879274	-7232.64932918555	-15.356729693723882	0.33346887860237817	4.574352091295092	0.0014400078319973281
257500	-7242.430770594345	-7227.500537049601	-14.93023354474364	0.20377049803256048	4.255241694182438	0.0012095207935448869
260000	-7243.846712114628	-7228.825822787973	-15.020889326654787	0.350464773569092	4.008508500423319	0.0014961091899429822
262500	-7245.35613496281	-7230.968124870428	-14.388010092381833	0.2880441756491115	4.08072816139955	0.0013248228001478237
265000	-7247.229251390044	-7230.905539091733	-16.32371229831115	0.2805165768226308	4.984386687346737	9.271537012864986E-4
267500	-7245.935801946028	-7230.447738372971	-15.488063573056952	0.43299499163095634	4.02530932494496	0.0012741957880528004
270000	-7248.20090189022	-7233.032888952125	-15.16801293809441	0.5387075712655824	3.0600875195920034	0.00154644338697347
272500	-7246.363690083233	-7230.94707880291	-15.41661128032361	0.20970797460347748	3.296973918061389	0.0013530399173181246
275000	-7246.981587117827	-7233.048456217357	-13.933130900470509	0.34264548617998003	3.2342205604770045	0.0013164282940533849
277500	-7246.803417921219	-7231.76886035722	-15.034557563999758	0.27533309372408626	4.423047849904354	7.868160374976674E-4
280000	-7249.315785655599	-7232.719811938856	-16.59597371674345	0.27936929366985913	5.237623685993496	6.990730788964566E-4
282500	-7248.402258377589	-7233.398839622588	-15.003418755001109	0.31249316900982643	4.280617132562219	9.419983008036889E-4
285000	-7251.58303546303	-7228.556378956325	-23.026656506704953	0.10016537792881004	6.55874831661845	8.819361927737042E-4
287500	-7249.790483081966	-7234.612028745665	-15.178454336301016	0.1832577478923439	4.087702088636733	7.746191628563501E-4
290000	-7248.62747193552	-7233.161838523235	-15.465633412284618	0.17111120281782005	4.884277876760907	8.798946153260008E-4
292500	-7253.838663996064	-7232.097703714632	-21.74096028143159	0.4041418780632457	5.888936899419855	6.57709773645652E-4
295000	-7247.694163500616	-7232.502445557661	-15.191717942954257	0.2642116888350621	4.4812624651546695	7.021691054696512E-4
297500	-7246.9714911079345	-7232.178792944976	-14.79269816295919	0.34046347994368653	4.207734950805711	0.001050532264512394
300000	-7248.583223491421	-7233.870851309069	-14.712372182353121	0.3073481283523162	4.56610066372643	8.187424163598174E-4
302500	-7247.0568156688805	-7233.192535253945	-13.864280414935902	0.36828467823765415	3.4286128765378154	9.31118993402933E-4
305000	-7249.167042895885	-7232.9543079419245	-16.21273495396061	0.15021528398323875	4.722938695907614	0.0011341098961634446
307500	-7249.627229276168	-7236.003143526223	-13.624085749945412	0.37334115280475694	3.4579059124116003	8.849801519604895E-4
310000	-7250.304277750061	-7235.913581286956	-14.390696463104693	0.23764180752565026	4.288068322029737	9.899267780966387E-4
312500	-7247.574026933402	-7231.591130527689	-15.98289640571324	0.3293707380436095	4.404788488164253	7.260964759511887E-4
315000	-7246.263776590239	-7232.355507754355	-13.9082688358836	0.26858152945108227	3.968934625345863	7.140926495203113E-4
317500	-7249.184053405712	-7235.16211771779	-14.021935687921552	0.30060800726746434	3.929964520612617	9.540910311413364E-4
320000	-7244.910364365055	-7227.970856443736	-16.939507921319436	0.40257480926295347	4.545814493508764	0.0010451945655280018
322500	-7243.834004063563	-7228.019807096748	-15.814196966815217	0.42196929908508063	4.386165844237074	9.499271981306283E-4
325000	-7253.5397393131825	-7237.788998751055	-15.750740562126872	0.24646420863316537	5.1735598403040886	0.001205540538846231
327500	-7243.094784683281	-7228.245260120707	-14.849524562574349	0.20642851723923775	4.152906712719368	0.0013169350215267502
330000	-7244.783047193914	-7228.036873881675	-16.74617331223951	0.24479812848885002	5.005244444961331	9.913768438231444E-4
332500	-7253.793078725471	-7231.160435570778	-22.632643154692975	0.1084844202346506	6.2787345526271245	9.009766774852707E-4
335000	-7248.956714654179	-7231.650056970695	-17.30665768348421	0.4038583668699958	5.23046847259518	0.0010016457693122986
337500	-7246.916157118184	-7231.264024691393	-15.652132426790338	0.493330437308119	2.808915054440488	0.0025711397020900285
340000	-7244.872946793571	-7229.024526990718	-15.848419802852732	0.39766686682580527	4.541405353004496	9.813932196375468E-4
342500	-7244.978283337334	-7229.953695150666	-15.024588186667803	0.35222963733474816	4.464780316993116	8.599973002701235E-4
345000	-7246.748605932627	-7231.7984220700555	-14.950183862570972	0.18859165984360673	4.323127925329609	9.921978069169102E-4
347500	-7252.616005533341	-7237.27579909995	-15.34020643339122	0.2108663603883882	4.547839759541307	0.0016036143278968932
350000	-7241.225843202996	-7227.059761918838	-14.166081284157242	0.27208508621807276	3.8388725568485547	0.0014005150205188823
352500	-7246.630579571312	-7231.113683194509	-15.51689637680336	0.18181296028745497	4.555933353816722	9.29145092762841E-4
355000	-7246.519795052282	-7231.296920363862	-15.222874688419582	0.22565076376845497	4.362933182525785	0.0010329992065851216
357500	-7254.434619873339	-7233.741072119547	-20.69354775379158	0.23948240839303078	6.260033041981025	5.245284880803823E-4
360000	-7245.975177408913	-7231.277157993368	-14.698019415544774	0.27932976702290196	4.495509886470163	9.76873714053389E-4
362500	-7245.012332259846	-7228.676319354424	-16.33601290542188	0.6178378711590439	2.7943023256826476	0.0016417977172167168
365000	-7247.474889783027	-7233.3575837269045	-14.117306056121956	0.2649475350103342	3.662310280081889	0.001397846428656715
367500	-7244.334202175535	-7229.012505994614	-15.321696180921315	0.259521136423309	4.283626685964368	0.0013345262015717976
370000	-7247.34627727465	-7231.551401393325	-15.794875881324915	0.16492954860135242	4.692506852385941	0.0011458512782850767
372500	-7244.7117125610885	-7229.414518835348	-15.29719372574081	0.3741774820360188	4.057423828065966	0.0012556302989600507
375000	-7247.18959726809	-7229.6587582323	-17.530839035790752	0.331541078218435	4.821422449468336	0.0013250616409956875
377500	-7247.900657455784	-7231.41388301111	-16.48677444467504	0.11868525133475538	4.681587714664911	6.725625299407806E-4
380000	-7244.83031411068	-7229.1190204124205	-15.71129369825972	0.30385218568781147	4.717447871964591	6.778584056169279E-4
382500	-7246.069550265512	-7230.335708145399	-15.733842120113358	0.39761041901413907	4.48056963307583	9.71419629483171E-4
385000	-7244.6532420794865	-7229.473701986263	-15.179540093222888	0.27317275589978396	4.560773735223191	0.0010762532889671815
387500	-7244.932690679197	-7229.61754199072	-15.315148688476256	0.3463615292769429	4.478341684890344	8.152290301143894E-4
390000	-7250.423198619733	-7234.590802989277	-15.83239563045533	0.23220583039429607	4.844241462983452	0.0011303870229802987
392500	-7247.500447909433	-7231.537806582297	-15.9626413271363	0.1480414912284461	3.597386777333028	0.0016412704404649265
395000	-7247.171521015665	-7231.416005041328	-15.755515974337413	0.4445586554492092	4.3009604319227615	0.0011400395343633153
397500	-7249.253964802228	-7231.617505893092	-17.636458909136515	0.12469316570908005	4.796049423721274	0.0010776826804158141
400000	-7247.499516852598	-7229.45677515198	-18.04274170061817	0.13333475084927418	5.462739333052734	0.0012514958244288145
402500	-7242.793966668646	-7226.865516054218	-15.928450614428455	0.27936037691442395	4.748990579285005	9.72266645926919E-4
405000	-7248.158115765703	-7233.622811250488	-14.53530451521495	0.28832665821922676	4.039858915735971	0.001736176767725055
407500	-7248.095574359128	-7233.243073901514	-14.852500457613102	0.3262433984836942	2.6744423580188132	9.684155007256383E-4
410000	-7244.123894942761	-7229.536969945429	-14.586924997332066	0.26815876407785577	2.7902816096986927	0.0013031009880950324
412500	-7248.216892778779	-7231.25654820374	-16.96034457503935	0.24492688813633032	5.128634422035775	0.001214898560720985
415000	-7247.297659139109	-7232.148027560987	-15.149631578121104	0.16651821182976626	4.552903614503081	7.597527502521014E-4
417500	-7247.719488401018	-7232.257146073244	-15.462342327773598	0.4415344825392391	4.051026351948788	0.001409619138109117
420000	-7245.564603405593	-7230.093589131707	-15.471014273886261	0.5193614165340932	3.485840476484711	0.0016121242519076117
422500	-7244.485458196954	-7228.869767892268	-15.615690304685568	0.34822869347002683	4.546373444429582	9.9797855723336E-4
425000	-7246.688978901821	-7231.0958800557855	-15.593098846036057	0.21548741340424377	4.309635621351201	0.0012155314239242982
427500	-7250.1721449359975	-7235.590147200336	-14.58199773566141	0.2899456228219687	4.310996739647452	7.755555672134916E-4
430000	-7246.940509015311	-7229.285887486519	-17.654621528792752	0.16784857064468803	5.228463047294886	0.0011479478452525705
432500	-7249.220301669044	-7229.779568531375	-19.440733137668644	0.18861763041457047	6.212130183591485	8.757253843812316E-4
435000	-7258.082946897388	-7238.885215306708	-19.197731590680178	0.12825495033260179	5.79628433873138	0.0010940608270630465
437500	-7248.949953864378	-7232.715104936504	-16.234848927874264	0.23540415003393786	4.734410687419103	0.0015442737042584947
440000	-7248.612982851313	-7234.646839331314	-13.966143519998807	0.2920803335542046	3.938333988495594	0.0010322472743214575
442500	-7242.510738407109	-7228.424956479081	-14.085781928028187	0.2549416458643544	3.9538488935210614	0.0010510071682046475
445000	-7246.4176428643	-7228.875805573857	-17.541837290443073	0.6481107150489612	3.499739639735224	0.0012645001178460493
447500	-7243.060657389775	-7228.641896319103	-14.41876107067224	0.27651368616187744	4.316876414797638	0.0012803095222765407
450000	-7244.3492122561465	-7228.963316326631	-15.38589592951609	0.1899047068854038	4.756535765696076	9.73749305090515E-4
452500	-7256.803433290829	-7241.574170170026	-15.229263120802596	0.2315281599406761	4.711941517128476	0.0013501671044556334
455000	-7244.893565086205	-7229.9681636076575	-14.925401478547183	0.20232628301690236	4.038550458264084	0.0012549548612875061
457500	-7250.309766924362	-7235.692347416346	-14.617419508015896	0.4233455374444142	3.9201069698351367	9.744256131913964E-4
460000	-7250.666428328936	-7236.293976921967	-14.372451406968207	0.287206995186372	4.39423755130631	8.853983922572939E-4
462500	-7247.633629806631	-7232.869202029236	-14.764427777395401	0.26944093677601233	4.431249838203907	8.152780700370878E-4
465000	-7248.142795497465	-7233.032735597186	-15.110059900279	0.22545296171983495	4.237782391952045	0.0010850404852867726
467500	-7245.846470942031	-7230.954753448114	-14.891717493917227	0.26532940817472933	4.218092719602037	0.0011786377917574688
470000	-7247.458401746545	-7232.177690820109	-15.28071092643585	0.18477053543253433	4.140083449677623	0.0012245392073523904
472500	-7246.208505642841	-7231.526949395887	-14.68155624695466	0.33920982525630716	4.368393221873282	0.0010047843878698037
475000	-7243.276801864026	-7228.91518406484	-14.361617799186147	0.3010121916948744	3.839092975948435	0.0011997754136175275
477500	-7248.304928395669	-7233.656065523944	-14.648862871724944	0.3663373049354125	3.8285224331980015	0.0010036427955697805
480000	-7251.1761768467195	-7233.142605753831	-18.033571092888877	0.10969022187510716	4.65472452940049	0.0010768414691456907
482500	-7241.945763866894	-7227.600289250143	-14.345474616750554	0.24068055544316735	3.7873682980171464	0.0013477360389142897
485000	-7249.103500325716	-7233.659224487102	-15.444275838613674	0.557778563700482	3.337198339923055	9.050905560884464E-4
487500	-7254.437854836146	-7239.7834468040655	-14.654408032080116	0.3601614919020613	4.498671163906322	6.85769251104044E-4
490000	-7249.338993593613	-7229.574163647623	-19.764829945990115	0.16897154337050752	5.852703614797924	0.0010580849974494726
492500	-7245.671393420707	-7230.560283650212	-15.111109770494833	0.2199565875025373	4.306897170934066	0.0014904016010407015
495000	-7248.378554733105	-7232.5804281572655	-15.798126575839692	0.5923653820765645	3.657623850124759	7.636548495113792E-4
497500	-7248.89732379442	-7231.582466907493	-17.31485688692725	0.25160728167757346	5.416683304919271	8.097106640350881E-4
500000	-7256.939491116176	-7237.234086541489	-19.70540457468695	0.27016449372390616	5.600908631583478	7.326682697834624E-4
502500	-7250.343639027237	-7229.9568521365845	-20.386786890652964	0.1337739415406445	5.8415097398479405	0.0011016278150545347
505000	-7245.14968684004	-7230.728112535733	-14.421574304307308	0.25092699367642296	3.6811469604870806	0.0015213409756991492
507500	-7243.319248188599	-7227.044888005269	-16.274360183329573	0.19401501907363072	4.797920566528022	9.980549140761654E-4
510000	-7245.92705584903	-7231.40283800176	-14.524217847269872	0.2334018813450318	3.9261224518193547	0.0011699573204871161
512500	-7245.359601453867	-7230.399434790063	-14.960166663804017	0.36175077712503584	4.251586295736899	0.001374954508178696
515000	-7250.017466252037	-7234.180777349674	-15.836688902362852	0.29731706653570644	4.2600515450885075	9.930821244815988E-4
517500	-7250.533179448667	-7235.223668755742	-15.30951069292529	0.3849547638085781	3.997446305706316	0.0015304013813290185
520000	-7244.935536540125	-7230.243798722518	-14.691737817607784	0.4438010459366741	3.577764457386915	0.0013562791752462016
522500	-7242.767895265691	-7228.132454187226	-14.635441078463952	0.4560512266211056	3.5412976319229528	0.001502265479224564
525000	-7255.362542507958	-7238.588083950256	-16.774458557701756	0.1716182669390939	4.984606918969276	0.0011868238535495195
527500	-7244.229491563195	-7228.5531844491115	-15.676307114083054	0.26399381477927814	4.520866173599061	8.519560109285634E-4
530000	-7254.1264562633705	-7239.384593867401	-14.741862395969168	0.23882143003209044	4.36668785739302	8.38681443009094E-4
532500	-7245.147528775019	-7230.488389278143	-14.659139496876085	0.26219246551364556	4.009032445679777	0.0010708682275446582
535000	-7247.505754163471	-7229.575633794683	-17.930120368787755	0.17983831344530848	5.289597793705445	9.294227082197261E-4
537500	-7249.93851671694	-7234.373825940607	-15.564690776333403	0.28395399552135064	4.71600282961665	7.332388544678854E-4
540000	-7243.553803471456	-7227.9929476042735	-15.560855867182923	0.24964660634946617	4.751810190631331	9.547033686663524E-4
542500	-7243.959591472015	-7228.960974563982	-14.998616908032679	0.3293464903062552	4.398893473683157	0.0013616643116832008
545000	-7243.524442979716	-7227.716117885769	-15.808325093947523	0.20202676116137552	4.613292036402295	0.0011848588676810583
547500	-7246.204966694367	-7231.815828851953	-14.38913784241426	0.2872927418950727	3.9507190923049125	9.889882712122587E-4
550000	-7247.431361113455	-7232.160069981103	-15.271291132351918	0.16085444294563006	3.5767042833905243	9.533729865890085E-4
552500	-7249.582833372204	-7235.086007378068	-14.496825994135932	0.24806819502791194	4.098477113336418	7.991518385854111E-4
555000	-7245.093430338931	-7228.241876221474	-16.85155411745776	0.18286574227241278	5.284700877144278	9.349504030154327E-4
557500	-7244.674916114913	-7230.145767439402	-14.52914867550999	0.27158400788052045	4.357561560980597	9.727339800409076E-4
560000	-7247.731534102279	-7232.585513706831	-15.146020395447714	0.2886058968201373	4.732207348486019	0.0013530953056343532
562500	-7243.522095856086	-7228.77855858925	-14.743537266835995	0.32240355188285724	3.323946969328115	0.0017238104533125662
565000	-7245.6778547727035	-7229.871509002246	-15.806345770457686	0.5423087494618278	3.6171598031699146	0.001140196571331149
567500	-7249.082295882964	-7234.096872778981	-14.985423103982516	0.3539753748973471	4.510541968853924	0.0010429449373496
570000	-7243.077754114931	-7227.575713978468	-15.502040136462846	0.31290287503386444	4.372084219009327	0.0012892327169302564
572500	-7243.004773763235	-7228.6496073312255	-14.355166432009206	0.28024907408444427	3.208204777681585	0.001099349840029779
575000	-7244.614739931316	-7229.003637957504	-15.611101973811916	0.15840022521791347	3.629810892999051	0.0013446252635664884
577500	-7249.542907071398	-7232.54480038547	-16.99810668592813	0.2743679514930976	5.419913063316106	7.74838637460181E-4
580000	-7244.652436874604	-7229.514501442331	-15.137935432273258	0.3488700845446621	4.47784897968314	0.0011454678838120618
582500	-7245.130501836895	-7228.758235827715	-16.372266009179917	0.19854072036238546	4.821927368914786	9.254891917900634E-4
585000	-7244.734969925792	-7229.100831979385	-15.634137946407648	0.2049626964169477	4.977690813547635	0.0010426598523852013
587500	-7245.778980728964	-7230.060063328482	-15.718917400481843	0.2888328677909873	4.687844707051848	7.341753213386977E-4
590000	-7245.807572416437	-7230.049286798413	-15.758285618024136	0.2924238558096922	4.870058085488746	7.372558655133854E-4
592500	-7246.966088079416	-7232.919301366954	-14.04678671246299	0.3485626536549278	3.7801951398371973	7.009949797934659E-4
595000	-7246.849113953888	-7230.434707325144	-16.414406628744807	0.17193234508857425	5.066648259922872	8.354836552604664E-4
597500	-7244.288521798156	-7228.622869312968	-15.665652485188001	0.32949772942646305	4.4450344744003765	0.0012625926164387012
600000	-7247.670977337646	-7230.948405592286	-16.722571745359858	0.1415046710968773	4.615556744494148	8.905653969485008E-4
602500	-7246.825165573585	-7232.54040621205	-14.284759361535581	0.31114318417399234	3.728355337820718	0.0010535284875056378
