Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
165000	-7453.5460468431575	-7438.220574903397	-15.325471939760202	0.23287037037142982	2.8484593738974677	0.0018073568020387301
167500	-7453.439227030837	-7438.542167287246	-14.897059743591146	0.22303435977297248	4.171637249098262	0.0016883279105155218
170000	-7452.597692858222	-7437.893852829883	-14.703840028339007	0.3569771177010255	3.82818405983674	0.001852937093143832
172500	-7453.340397499582	-7437.706661543437	-15.633735956144669	0.18599017311072238	4.10755208800405	0.0016682884142715593
175000	-7453.335713561609	-7436.716087330514	-16.619626231094685	0.49182990808252397	3.9844312251604754	0.0016990857454235147
177500	-7462.022344717675	-7443.467013101151	-18.555331616523887	0.3628201928596467	4.987098719811024	0.0012045039125034365
180000	-7453.048027529189	-7437.438516025905	-15.609511503283997	0.4940046674741146	3.6503758755905493	0.0015187055647316212
182500	-7458.5609871133465	-7441.5704899281145	-16.990497185231575	0.6164929878199596	3.5517924388150237	0.0012497229443904165
185000	-7458.133071937468	-7440.836572498844	-17.296499438624195	0.14323017745433503	3.4184480701431026	0.0021307852414039034
187500	-7458.605219244248	-7443.154482912122	-15.45073633212527	0.28404366364487926	4.0639215179583275	0.0017752581011357626
190000	-7454.569015048253	-7440.147791204469	-14.421223843783764	0.3485438438618401	3.7054395804748435	0.0018110065375249258
192500	-7460.853715635913	-7442.944398882214	-17.909316753698945	0.7458278424985662	3.1650202180977702	0.0013438503283142826
195000	-7452.73613371497	-7437.541285356321	-15.194848358647995	0.30319116004593916	4.116557212349115	0.0014932273351016187
197500	-7459.705815244107	-7441.287201520752	-18.418613723354863	0.5053971997026921	4.435175868732886	0.001599457014489235
200000	-7457.659834728609	-7436.647745543828	-21.012089184781246	0.10602387617392403	5.610474014119731	0.001127074707576733
202500	-7453.289964429862	-7436.7327630919035	-16.55720133795896	0.17096233765196797	4.496663654073121	0.0014238990161329229
205000	-7456.779669691039	-7441.886223927408	-14.893445763631222	0.29358027767003453	4.619903509322864	0.0010127822024836761
207500	-7454.751295346323	-7439.180232886119	-15.571062460204605	0.19221646682484778	4.372917228228203	0.0014522132804069797
210000	-7451.012822577199	-7436.370135761438	-14.642686815760436	0.45316893056558283	3.3571811966024976	0.001537332487615794
212500	-7455.877978245687	-7439.374135947671	-16.50384229801633	0.38803945514579186	4.860589499840439	0.001308144323125823
215000	-7454.463770238459	-7440.039094463584	-14.424675774875567	0.36581473356003097	3.343768141169611	0.0016853843316416723
217500	-7457.17016765065	-7442.337368106676	-14.832799543974373	0.3615167653880321	3.827055088460827	0.0016376127958521683
220000	-7457.570809299204	-7441.878360512485	-15.692448786718268	0.25167862342627856	4.409553370598549	9.978321307211042E-4
222500	-7451.4103581981935	-7436.923419833843	-14.486938364350868	0.3037605733400391	3.7568846062691392	0.001258853192548144
225000	-7454.698304419269	-7440.183240841189	-14.515063578080515	0.389467666489841	3.5247761158877675	0.0019075364550312569
227500	-7454.957185285782	-7440.53317422873	-14.424011057051978	0.2372645834794088	3.9499194972892733	0.0015139913381622793
230000	-7459.244144428021	-7441.16340632298	-18.080738105041	0.3789086434648766	4.79580579599505	0.0012648586537814218
232500	-7457.535888444913	-7440.586465371985	-16.949423072928845	0.1430144818556998	4.7013430515990855	9.355699123189333E-4
235000	-7460.026078261022	-7442.511038408252	-17.51503985277016	0.20657354861172803	5.211752797595166	0.0014236605641108407
237500	-7456.806448438099	-7439.456956824427	-17.349491613672264	0.2890981875480651	4.7296417925451975	0.0012670319299908405
240000	-7455.216201676209	-7440.116648263877	-15.099553412331382	0.22669239488817836	4.341959647495226	0.0012350582202083342
242500	-7454.001954169368	-7437.032509332189	-16.969444837179587	0.14593240780725447	4.850481620210728	9.822936193049768E-4
245000	-7457.150551091767	-7440.200540476803	-16.950010614963386	0.5200274150822853	4.0304538464786015	0.0013732617191065508
247500	-7457.031184704695	-7441.840432499896	-15.190752204798727	0.28047824089917034	4.054632365624868	0.001519521355735326
250000	-7459.3118155141665	-7445.05677198675	-14.25504352741579	0.23318147033421813	3.251455835697922	0.001457399043365402
252500	-7459.892376231939	-7444.8346728150855	-15.057703416853913	0.189140487896659	3.9430052819487624	0.0016545575479894672
255000	-7453.6858137446625	-7438.8243464499055	-14.861467294756693	0.18498772216827863	3.7481744928953287	0.0012206138829892303
257500	-7450.958904968749	-7436.274549727779	-14.684355240970227	0.2686997869836629	4.220892864246649	0.0014636088044770812
260000	-7453.674424865847	-7437.781014058197	-15.893410807649957	0.25940377053465596	2.8615911483965726	0.0018010263236042795
262500	-7455.675727377098	-7440.835096549085	-14.84063082801249	0.31462352111868935	4.193952533350485	9.434458531071164E-4
265000	-7456.844291886703	-7442.627623707914	-14.216668178789403	0.23401986327214638	3.866302448624531	9.083262638380067E-4
267500	-7455.106949217384	-7438.184196510071	-16.922752707312803	0.1241694211631325	3.5085533005782126	0.0016974268411171938
270000	-7455.3356195736405	-7438.015324522942	-17.320295050698817	0.16306423152169655	4.704577435135378	0.0010135839490467637
272500	-7450.389264009162	-7436.209727259225	-14.179536749937395	0.33034462325367464	3.4936482152031947	0.0013356036918934964
275000	-7457.728341780021	-7441.94625472557	-15.782087054450795	0.38596967810150706	4.0702447008568905	9.081562992028135E-4
277500	-7454.609838112725	-7440.611586032985	-13.99825207974059	0.26647524795600225	3.7650735150629653	0.001072872721823636
280000	-7456.429641939968	-7440.254648760275	-16.174993179692798	0.4002655331544508	4.489947336773096	0.001186599040099974
282500	-7452.568122220376	-7436.67992589178	-15.88819632859592	0.3877466862886557	4.1886660001949405	0.0014198314793311142
285000	-7452.132692613777	-7437.131543680162	-15.001148933614806	0.23531296518019906	3.8480657897477144	0.0015354258133925738
287500	-7452.304686999059	-7437.318897649135	-14.985789349924463	0.2841379607659045	4.154661150216395	0.0011708605969170318
290000	-7455.620774896525	-7441.270041647154	-14.350733249370487	0.3714706171343727	3.644483488619258	0.0017827885747482048
292500	-7454.35875055158	-7439.7033428198365	-14.655407731743443	0.3287875706357375	3.6884916414620768	0.002055030838436132
295000	-7452.989975560607	-7437.662375944036	-15.327599616570726	0.3022442407383821	4.211018807415839	0.0012824449026159087
297500	-7460.253802858604	-7440.675854364875	-19.57794849372972	0.49693897661782915	4.971250406336049	9.573066789236921E-4
300000	-7458.59050521684	-7443.987635390918	-14.602869825922575	0.32941236675129953	3.6490274867465526	0.0013973978723719495
302500	-7459.458792529422	-7442.101446965929	-17.357345563492352	0.30263539816955654	4.972146559184869	0.0013477622903685605
305000	-7453.289604195689	-7437.0359609569405	-16.253643238748523	0.14180419047845608	3.680707495938245	0.0016895415085378001
307500	-7451.327490221703	-7436.139868348382	-15.187621873320687	0.23502526365930923	4.169819597283015	0.0013566851212078329
310000	-7451.74543073417	-7436.810875770214	-14.934554963956682	0.2133216969857649	3.733431437778028	0.001622812008133467
312500	-7453.679772674608	-7438.319559180535	-15.36021349407324	0.42296630729711737	3.830837169466048	0.0015234675246964284
315000	-7457.406369852856	-7443.564182261405	-13.842187591450639	0.2954750781164104	3.153773058459085	0.0013571756904575151
317500	-7454.586391951466	-7438.370106620773	-16.21628533069287	0.18502055198336428	4.543149478406297	0.0015243694423587109
320000	-7451.667642363346	-7437.16602429441	-14.50161806893617	0.30818792781301757	3.6088669282729517	0.001645949625558492
322500	-7454.525647999355	-7437.410254647996	-17.115393351358318	0.2984038598950022	5.176927717297343	8.571295079576407E-4
325000	-7454.985136110597	-7438.396264731388	-16.58887137920843	0.479064281933216	4.022944959382374	0.0011631387301945803
327500	-7454.513031999935	-7437.580782995001	-16.932249004933986	0.14716551164167174	4.902103851770034	0.001313406468150011
330000	-7456.135946908816	-7441.941062473982	-14.194884434833135	0.31161186409698766	3.462523667119692	0.002335679770772925
332500	-7456.8786264403	-7439.528991148128	-17.349635292172103	0.1836575798229883	4.795530233443283	9.978345171879916E-4
335000	-7457.57273631806	-7441.889845434306	-15.68289088375461	0.20831176107634347	4.319163619631811	0.0012690077143832988
337500	-7457.49456024868	-7442.8792087799875	-14.61535146869198	0.46392848779892987	3.2701839517808855	0.0012494556018419673
340000	-7452.012622159886	-7437.122125057937	-14.89049710194867	0.22846782565116966	4.183540915352041	0.001249168295206199
342500	-7457.533400322637	-7441.63464281848	-15.898757504157839	0.5160202434924955	3.453342374841995	0.0019497571643231418
345000	-7459.175117054228	-7441.415603451631	-17.75951360259757	0.6570351304820999	3.5746494717034323	0.001423728794850549
347500	-7467.290058586187	-7445.570733860289	-21.71932472589845	0.24300393327700429	6.111254343241813	0.0011372157929405542
350000	-7450.861873083688	-7436.223099541386	-14.638773542302408	0.33367877330802237	3.042854221976998	0.001878339098595968
352500	-7452.491370012154	-7438.085468334793	-14.405901677360806	0.3177405478832381	3.5261447071292396	0.002286706547632937
355000	-7454.00882479493	-7439.701991980511	-14.306832814418618	0.2510166529106646	4.047054111238368	0.0012660846472690944
357500	-7456.769505825604	-7441.818689311986	-14.950816513617553	0.2949269385787976	4.36560145776781	0.0013055775145078747
360000	-7455.977800604261	-7440.4645611194965	-15.513239484763877	0.23874390002048582	4.2494838868076945	0.0010492480057341953
362500	-7461.1969505553425	-7446.894952562046	-14.301997993297222	0.34056254685923765	3.946405112073994	0.00104973292405199
365000	-7454.853170675302	-7439.477721000324	-15.37544967497754	0.23565463175454127	4.286659051124831	0.0012735773664877758
367500	-7461.875172250611	-7439.834268810421	-22.04090344019034	0.17417382384115832	6.2959282464446416	9.78710528885014E-4
370000	-7461.962063681875	-7443.163730222393	-18.79833345948326	0.29712084488796886	5.489620627309176	0.0010425231935392955
372500	-7454.322904735308	-7439.245136244138	-15.077768491169655	0.3672219232374132	3.719520420023792	0.0021873240767485373
375000	-7458.161648594899	-7442.103008870786	-16.058639724113327	0.3893396821272115	4.016381812703543	0.001963469920858806
377500	-7455.956099597797	-7439.497604835754	-16.458494762043642	0.31063787379562363	4.462541535998128	0.0014653033021498943
380000	-7454.051793745706	-7439.328024926505	-14.72376881920093	0.23635390393615763	3.8885979620751248	0.0014414569813505226
382500	-7452.913545249642	-7438.73223788184	-14.181307367802098	0.2837098011423554	3.8897212186915238	0.0011391948359776893
385000	-7463.689886763964	-7440.468287796665	-23.221598967298295	0.26282807804288894	5.899431591316892	7.209909271821682E-4
387500	-7452.296134682071	-7436.500422153912	-15.795712528159424	0.18489144084770032	4.19562376201188	0.0010291296246473813
390000	-7452.565946117567	-7437.369763291085	-15.196182826482268	0.35339759851511404	4.277160051207995	0.0012304208698375842
392500	-7453.900200811779	-7439.3221569209645	-14.57804389081406	0.42346215070172594	3.2287888449418887	0.0022973815595077867
395000	-7455.384071244405	-7439.715030505209	-15.669040739195788	0.1849401444223361	3.9662088018327077	0.0016106528707692637
397500	-7450.679924980391	-7436.304240264138	-14.375684716252934	0.2463234624818456	3.851742636661369	0.0013473413114197994
400000	-7457.209186225817	-7442.497183483237	-14.7120027425795	0.3265656672008441	3.5344118861367564	0.0018478491391784374
402500	-7453.827305990593	-7439.745829223157	-14.081476767436921	0.35849888968715954	3.4313735785542026	0.001186349044197183
405000	-7458.6492472949885	-7444.088704917448	-14.560542377540854	0.21603633927406915	3.387019378748728	0.0017159745131685362
407500	-7456.9080379745155	-7441.201670233883	-15.706367740631936	0.4356769092881248	4.062007777671292	0.0016059886199555288
410000	-7458.725459637745	-7441.8117714899245	-16.91368814782111	0.24493579920998387	5.034414061327258	8.293967182268303E-4
412500	-7450.94057873644	-7436.1164954041005	-14.82408333233997	0.35298825665870875	3.7459551171421186	0.0013021161308714262
415000	-7453.021870528776	-7436.992256057439	-16.02961447133785	0.16781479333915147	4.649041340805882	0.001060204809029246
417500	-7462.205344333399	-7437.666011535279	-24.53933279812052	0.40068723803418205	5.862647394860712	0.0010068971606674727
420000	-7462.556462739635	-7448.474520256491	-14.081942483144214	0.3529614538236208	3.877240685737188	0.001013239171641845
422500	-7450.978224386199	-7435.255254657935	-15.722969728263488	0.3395784117842787	4.3921772800720635	0.0013619429366575262
425000	-7459.792646142482	-7445.812359697913	-13.98028644456886	0.2586657230802206	3.873035276369432	0.0010687224254552587
427500	-7460.590711230739	-7435.900168488237	-24.69054274250211	0.12052424654968358	6.708476347380501	8.778274397188956E-4
430000	-7461.518182562821	-7444.520163213276	-16.99801934954501	0.1217871196091944	4.069883751457909	0.0012514847515456302
432500	-7457.1035676436195	-7438.757207851814	-18.34635979180573	0.13066950278247808	5.069672171123583	8.779634602346438E-4
435000	-7455.041218185902	-7439.335027245591	-15.706190940310973	0.2102804513854449	4.3501975908720745	0.0013335112018225696
437500	-7459.329194779603	-7439.5187877253065	-19.810407054297034	0.2730975010190663	5.436691557390685	9.473563250268332E-4
440000	-7457.186967133695	-7441.721359071803	-15.465608061892599	0.28146443107683755	4.182685973343782	0.0013572909248551874
442500	-7453.828824577292	-7437.768214570257	-16.06061000703479	0.1730775348324937	4.577987698882266	0.0013440600332345924
445000	-7451.598069797195	-7436.898491679356	-14.69957811783905	0.3269903424146672	4.228344844029613	0.001083508986817547
447500	-7454.087689497165	-7438.761578149967	-15.326111347197646	0.2744199711810867	4.203826262661455	0.0012181435848234738
450000	-7453.643336866072	-7438.328794518029	-15.31454234804259	0.28626141056711746	4.258477929269045	0.001266834071915637
452500	-7449.351824251302	-7435.007131309144	-14.344692942158376	0.3021253386094656	3.7547763198654933	0.0015522546966260978
455000	-7454.881145993169	-7438.577928927044	-16.30321706612513	0.319181040931631	4.3253524691581875	0.001438000054814178
457500	-7451.166967738177	-7437.103869201127	-14.063098537049903	0.36994658742230296	3.4839772418995074	0.0011414026844697675
460000	-7450.3644086596405	-7436.213543075009	-14.150865584631827	0.24253427790395918	3.5763910693085457	0.0014378301997357548
462500	-7454.1501351438355	-7438.942483343771	-15.207651800065099	0.3091545918702922	4.188563413449748	0.0011212067785268108
465000	-7455.411586582944	-7439.806038439722	-15.605548143221808	0.2428435236581139	4.598506605487816	0.0012462877621988023
467500	-7455.944169997804	-7441.632622773235	-14.311547224569011	0.2787991342900063	3.788314050118523	0.0014041289357601243
470000	-7452.951811851986	-7438.61754470148	-14.33426715050594	0.28698658398137045	3.7285210217383797	0.0015355697772686484
472500	-7461.538439238208	-7438.6978870974135	-22.840552140795268	0.16222234369737157	6.311324559012715	8.348470578889342E-4
475000	-7453.963826144502	-7438.793877798663	-15.169948345838996	0.24282733991481653	4.571139548364639	0.0011177584834693433
477500	-7453.43405291884	-7436.680413181007	-16.75363973783317	0.5317269137108198	3.9928830027718956	0.001511442694129693
480000	-7450.716705437923	-7436.058371495267	-14.65833394265602	0.26296575985903586	3.9519545650220325	0.0016873979923105644
482500	-7455.303548965675	-7440.261843094723	-15.04170587095141	0.25402949251423634	4.5239948980036955	9.602693738284585E-4
485000	-7452.916830105157	-7438.032109003188	-14.884721101968175	0.3732260120269645	3.693391202392449	0.0016961510216773866
487500	-7451.989449911851	-7437.278784845618	-14.710665066232764	0.43931939840786155	3.6003952289575842	0.001889045565368145
490000	-7453.366805755318	-7437.225845761496	-16.140959993821582	0.473621957359739	4.104416409523912	0.0014415134301728773
492500	-7452.634615922464	-7435.01937763571	-17.615238286753687	0.3853093989108885	4.400883849725637	0.0013978186191178424
495000	-7456.37071901424	-7441.128300771978	-15.242418242262449	0.3149108388298757	4.59791857030164	0.0012742505033360699
497500	-7452.74618687353	-7437.267365320108	-15.47882155342133	0.21152904464112596	4.4933185551128485	0.0015086550844729764
500000	-7452.906583813254	-7437.882428625214	-15.02415518804025	0.3297090341469069	3.808995656857927	0.0019367380676414921
502500	-7454.067871732554	-7438.553169132376	-15.51470260017776	0.4330807231312087	3.9532842135886943	0.0014997923345798226
505000	-7455.586166123861	-7439.73945921788	-15.846706905981955	0.20976348722886037	4.846887210253846	0.001250355800252351
507500	-7451.724905120274	-7434.823912866985	-16.90099225328958	0.12737616137365773	4.238383432749735	0.0013536789079081648
510000	-7460.42245107152	-7442.747638154211	-17.674812917309616	0.16487485951561687	5.279858519453301	7.649862271863758E-4
512500	-7455.531809429976	-7440.763225920201	-14.768583509775258	0.26487243764174573	4.076479103102738	0.0015643983740176591
515000	-7451.724022141753	-7437.206439594427	-14.517582547325892	0.2782013606187028	3.881603730290563	0.0011519971472211373
517500	-7456.265231728027	-7438.798327199768	-17.46690452825877	0.3471486859253591	4.716230698607706	0.0015966922651174415
520000	-7457.602469761495	-7439.867338351124	-17.735131410370716	0.27348878762764045	4.8640062510361854	8.291358236919745E-4
522500	-7459.758417324761	-7442.806203623243	-16.952213701517408	0.29054442706989825	5.125703083492464	8.598701580313613E-4
525000	-7452.536611812197	-7438.1744170226675	-14.362194789530307	0.36894217830862064	3.402277739200502	0.0015632160553365744
527500	-7458.447583072691	-7444.374828943789	-14.072754128901211	0.376277292015091	2.980487711441616	0.0013677932053958086
530000	-7455.622403823998	-7440.149018447914	-15.47338537608326	0.2266024821550176	4.684225151355829	0.0012349548123969472
532500	-7453.729680806914	-7439.416205895881	-14.313474911033072	0.20459691712598121	3.3838022298756725	0.0011759540995107869
535000	-7452.996452567463	-7437.653348982359	-15.34310358510481	0.25627280407280406	4.233783530409892	0.001311484677522606
537500	-7451.856257344562	-7437.655081402633	-14.201175941928915	0.32171551702554674	3.8846396517748647	0.0011144370940693452
540000	-7457.91875904458	-7441.148740401931	-16.770018642649056	0.47568120504842115	4.2058645608319765	9.89112574179113E-4
542500	-7455.567330257561	-7437.155548599286	-18.4117816582747	0.09420139468151664	3.9937701417305096	0.0014767060307456015
545000	-7454.420540747439	-7439.680219112573	-14.740321634866941	0.2334855760226002	3.974479381987061	0.0013609690419074272
547500	-7462.003149571786	-7444.612226337985	-17.390923233800926	0.34416470167510427	4.400338446005703	0.0015221886122266275
550000	-7456.443954890516	-7441.805103044987	-14.638851845529112	0.31544519514474173	3.9101391683677837	0.001607076772311364
552500	-7451.245237310507	-7437.264541735666	-13.980695574840901	0.27194513674036835	3.5803377534183	0.0013794633209474104
555000	-7457.405539139488	-7441.682966552303	-15.722572587184583	0.3050368974762618	4.431019822219011	0.001593602210039743
557500	-7454.079688935903	-7438.2207954372325	-15.858893498670202	0.20855227289306308	4.43261838661929	0.0012372777314080116
560000	-7454.81363991571	-7439.4214577853245	-15.392182130385772	0.18712061395029367	4.0691103548514285	0.0017863947388504582
562500	-7454.684193045315	-7440.230149082484	-14.45404396283108	0.24637292512629022	3.609798006232039	0.0016661649655997585
565000	-7466.959591176391	-7444.5666635364405	-22.39292763995026	0.17608804227073113	6.828007855113871	0.0010155629541092049
567500	-7452.535426536903	-7437.82205856493	-14.713367971973643	0.2935251297768078	4.061218449574952	0.0014746209451190029
570000	-7453.429934964459	-7439.05331543757	-14.376619526888632	0.2934949201033621	3.7287520977561313	0.001703704778435945
572500	-7456.466982535481	-7440.5612622280605	-15.905720307420868	0.4371834302422783	4.111392054110569	0.0013870751819196085
575000	-7452.543283355966	-7437.863062783686	-14.680220572280362	0.4003987475517377	3.1428837931019267	0.0019029087405206954
577500	-7455.917763827071	-7439.897183488804	-16.020580338267198	0.17325510637713082	4.676228243369423	0.0018504787613960092
580000	-7453.382730532238	-7435.064310252873	-18.318420279365814	0.09456738280586442	4.061371791807903	0.0015412013801546476
582500	-7454.268927531963	-7439.617921847394	-14.651005684568364	0.2998301378961336	3.102186950441334	0.0020149676493228393
585000	-7455.880115090904	-7437.106212905376	-18.773902185527977	0.2287696254028008	5.416374873723065	0.0011637470236237296
587500	-7454.4328694237365	-7437.793380889941	-16.639488533796165	0.21849636294220465	4.92527182052884	7.548020177116766E-4
590000	-7458.338486486226	-7443.012715182113	-15.325771304112944	0.35405621000511117	4.100854547353027	0.0014079194953154866
592500	-7455.677476597894	-7439.968641329026	-15.708835268868697	0.16302422476931258	4.360953632924675	0.0012330388835110218
595000	-7462.494492564914	-7443.673579770631	-18.82091279428402	0.24269209350321466	5.72120713649117	0.0010863700547448707
597500	-7456.829089150824	-7440.531274971214	-16.297814179609983	0.4247650422718445	4.090840200016285	0.001406757421088509
600000	-7454.850957786799	-7435.805527691022	-19.04543009577742	0.2987882414908687	5.089856360611609	0.001305027054748425
602500	-7452.487939112241	-7438.223255558473	-14.264683553768327	0.30132547510154967	3.2475083943648175	0.0016957679679462368
605000	-7456.39147506014	-7439.9290687020975	-16.462406358042646	0.2827506678164188	4.43649558978772	0.0011561041502784115
